City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
197,Saint-Joseph,RE,2021-01-16 15:18:08,-21.3667,55.6167,82.4,83,0,14.97
198,Aloleng,PH,2021-01-16 15:18:09,16.1307,119.7824,79.02,80,20,8.14
199,Saint-Pierre,RE,2021-01-16 15:15:27,-21.3393,55.4781,82.4,83,0,14.97
200,Chernyakhovsk,RU,2021-01-16 15:18:09,54.6335,21.8156,10.11,95,100,11.03
201,Liverpool,GB,2021-01-16 15:18:09,53.4106,-2.9779,46.4,87,40,18.41
202,Lugovoy,KZ,2021-01-16 15:18:09,42.9472,72.7644,44.31,53,0,7.16
203,Pampa,US,2021-01-16 15:18:09,35.5362,-100.9599,35.6,44,1,9.22
204,Mount Gambier,AU,2021-01-16 15:13:57,-37.8333,140.7667,50.0,93,59,5.75
205,Zambezi,ZM,2021-01-16 15:18:09,-13.5432,23.1047,78.12,68,32,4.76
206,Palmas,BR,2021-01-16 15:18:10,-10.2128,-48.3603,77.0,88,75,6.91
207,Talcahuano,CL,2021-01-16 15:18:10,-36.7167,-73.1167,68.0,42,0,18.41
208,Barinitas,VE,2021-01-16 15:18:10,8.7622,-70.4111,81.41,48,100,4.76
209,Caravelas,BR,2021-01-16 15:15:46,-17.7125,-39.2481,84.69,56,4,10.92
210,Sembe,CG,2021-01-16 15:18:10,1.6481,14.5806,89.17,41,95,1.45
211,Tigil,RU,2021-01-16 15:18:10,57.8,158.6667,-7.47,84,100,5.21
212,Soe,ID,2021-01-16 15:18:10,-9.8607,124.284,68.83,98,100,2.01
213,Norman Wells,CA,2021-01-16 15:15:24,65.282,-126.8329,-4.0,84,90,2.3
214,Topeka,US,2021-01-16 15:16:29,39.0483,-95.678,28.99,74,75,9.22
215,Petropavlovsk-Kamchatskiy,RU,2021-01-16 15:18:10,53.0452,158.6483,14.0,92,90,4.47
216,Eregli,TR,2021-01-16 15:18:11,37.5133,34.0467,41.45,87,100,4.56
217,Olafsvik,IS,2021-01-16 15:15:17,64.8945,-23.7142,36.7,95,100,23.22
218,Taltal,CL,2021-01-16 15:18:11,-25.4,-70.4833,68.2,61,6,6.55
219,Inhambane,MZ,2021-01-16 15:18:11,-23.865,35.3833,87.8,79,20,25.32
220,Whitianga,NZ,2021-01-16 15:18:11,-36.8333,175.7,57.99,91,2,4.76
221,Raudeberg,NO,2021-01-16 15:18:11,61.9875,5.1352,32.0,69,40,17.27
222,Mweka,CD,2021-01-16 15:18:11,-4.85,21.5667,86.09,48,42,2.44
223,Bujumbura,BI,2021-01-16 15:13:20,-3.3822,29.3644,73.76,74,81,1.61
224,Lavrentiya,RU,2021-01-16 15:18:11,65.5833,-171.0,-5.24,86,100,7.36
225,Kamaishi,JP,2021-01-16 15:18:11,39.2667,141.8833,32.2,91,32,4.61
226,Thompson,CA,2021-01-16 15:18:11,55.7435,-97.8558,12.2,92,90,6.91
227,Tuburan,PH,2021-01-16 15:18:11,6.6439,122.2736,77.0,94,90,4.61
228,Nouadhibou,MR,2021-01-16 15:18:12,20.931,-17.0347,75.2,22,100,17.27
229,Luganville,VU,2021-01-16 15:18:12,-15.5333,167.1667,76.37,88,100,6.13
230,Butaritari,KI,2021-01-16 15:18:13,3.0707,172.7902,80.96,80,69,20.71
231,Asyut,EG,2021-01-16 15:14:04,27.181,31.1837,66.2,37,0,11.5
232,Carayao,PY,2021-01-16 15:18:13,-25.1833,-56.4,87.12,66,78,7.16
233,Mattawa,US,2021-01-16 15:18:13,46.7379,-119.9028,32.0,100,1,3.44
234,Asau,RO,2021-01-16 15:18:13,46.4333,26.4,18.0,73,75,9.22
235,Rawson,AR,2021-01-16 15:15:19,-43.3002,-65.1023,62.56,48,91,25.12
236,Hasaki,JP,2021-01-16 15:18:13,35.7333,140.8333,42.8,61,75,11.5
237,Zhigansk,RU,2021-01-16 15:18:13,66.7697,123.3711,-33.32,82,100,5.93
238,Mercedes,AR,2021-01-16 15:18:13,-34.6515,-59.4307,82.99,60,91,1.99
239,Namibe,AO,2021-01-16 15:18:13,-15.1961,12.1522,84.2,45,0,12.66
240,Alekseyevka,RU,2021-01-16 15:18:14,50.6309,38.6903,8.11,93,100,13.6
241,Cotonou,BJ,2021-01-16 15:18:14,6.3654,2.4183,86.0,74,40,12.66
242,Bernalda,IT,2021-01-16 15:18:14,40.4128,16.692,46.4,61,40,13.8
243,Beringovskiy,RU,2021-01-16 15:18:14,63.05,179.3167,-10.68,89,94,11.43
244,Komsomolskiy,UZ,2021-01-16 15:18:14,40.4272,71.7189,39.2,65,0,2.3
245,Berlevag,NO,2021-01-16 15:18:14,70.8578,29.0864,37.4,75,40,11.5
246,Ibra,OM,2021-01-16 15:18:14,22.6906,58.5334,65.05,37,0,3.89
247,Vanimo,PG,2021-01-16 15:18:14,-2.6741,141.3028,79.25,85,98,4.34
248,Tura,IN,2021-01-16 15:15:25,25.5198,90.2201,57.56,53,18,3.11
249,Westerland,DE,2021-01-16 15:18:15,54.9079,8.3033,35.6,93,90,9.22
250,Dingle,PH,2021-01-16 15:15:15,10.9995,122.6711,75.06,90,100,11.52
251,Linxia,CN,2021-01-16 15:15:37,35.6003,103.2064,16.61,88,87,2.82
252,Carbonia,IT,2021-01-16 15:18:15,39.1672,8.5222,55.4,54,20,16.11
253,Atar,MR,2021-01-16 15:18:15,20.5169,-13.0499,79.9,11,100,18.66
254,Mao,ES,2021-01-16 15:18:15,39.8885,4.2658,51.8,62,20,13.8
255,Talnakh,RU,2021-01-16 15:18:15,69.4865,88.3972,-27.89,72,0,6.53
256,Luderitz,NA,2021-01-16 15:15:22,-26.6481,15.1594,71.28,58,0,24.14
257,Kiruna,SE,2021-01-16 15:18:15,67.8557,20.2251,15.8,86,90,9.22
258,Suez,EG,2021-01-16 15:18:16,29.9737,32.5263,64.08,40,0,8.63
259,Pacific Grove,US,2021-01-16 15:14:26,36.6177,-121.9166,53.6,58,1,8.05
260,Dekar,BW,2021-01-16 15:18:16,-21.5333,21.9333,88.66,35,94,3.67
261,Uhlove,UA,2021-01-16 15:18:16,44.8215,33.6045,34.0,73,98,1.99
262,Sitka,US,2021-01-16 15:15:32,57.0531,-135.33,44.6,65,90,18.41
263,Rio Grande,BR,2021-01-16 15:13:41,-32.035,-52.0986,69.8,100,90,6.91
264,Kitimat,CA,2021-01-16 15:18:16,54.0524,-128.6534,35.01,96,100,2.91
265,Dalbandin,PK,2021-01-16 15:18:16,28.8947,64.4101,57.09,26,0,5.14
266,Kibungo,RW,2021-01-16 15:18:16,-2.1597,30.5427,68.34,87,71,3.02
267,Esperance,AU,2021-01-16 15:18:16,-33.8667,121.9,57.2,67,0,10.36
268,Phalaborwa,ZA,2021-01-16 15:18:16,-23.943,31.1411,87.8,58,45,8.05
269,Portland,US,2021-01-16 15:15:18,45.5234,-122.6762,44.01,87,90,6.91
270,Shingu,JP,2021-01-16 15:18:16,33.7333,135.9833,45.41,70,100,6.38
271,Lompoc,US,2021-01-16 15:17:29,34.6391,-120.4579,68.0,81,28,8.9
272,Swellendam,ZA,2021-01-16 15:18:17,-34.0226,20.4417,78.8,41,4,20.71
273,Los Llanos De Aridane,ES,2021-01-16 15:18:17,28.6585,-17.9182,69.8,56,20,5.75
